,title,link,link_alternative,link_icon,summary,ondemand,generationdate,beginposition,endposition,ingestiondate,orbitnumber,relativeorbitnumber,illuminationazimuthangle,illuminationzenithangle,vegetationpercentage,notvegetatedpercentage,waterpercentage,unclassifiedpercentage,mediumprobacloudspercentage,highprobacloudspercentage,snowicepercentage,cloudcoverpercentage,level1cpdiidentifier,gmlfootprint,footprint,format,processingbaseline,platformname,filename,instrumentname,instrumentshortname,size,s2datatakeid,producttype,platformidentifier,orbitdirection,platformserialidentifier,processinglevel,datastripidentifier,granuleidentifier,identifier,uuid
51388382-573a-4840-8208-ddcb771e8881,S2B_MSIL2A_20211010T143729_N0301_R096_T19JCG_20211010T191115,https://apihub.copernicus.eu/apihub/odata/v1/Products('51388382-573a-4840-8208-ddcb771e8881')/$value,https://apihub.copernicus.eu/apihub/odata/v1/Products('51388382-573a-4840-8208-ddcb771e8881')/,https://apihub.copernicus.eu/apihub/odata/v1/Products('51388382-573a-4840-8208-ddcb771e8881')/Products('Quicklook')/$value,"Date: 2021-10-10T14:37:29.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 1.05 GB",false,2021-10-10 19:11:15,2021-10-10 14:37:29.024,2021-10-10 14:37:29.024,2021-10-11 00:00:35.355,24003,96,49.2677835115782,32.7569919333264,0.604245,30.849703999999996,0.166433,11.823667,50.549668,0.663664,0.041363,53.582392,S2B_OPER_MSI_L1C_TL_VGS2_20211010T180754_A024003_T19JCG_N03.01,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>-29.814255053505175,-71.06958 -29.827168444135932,-69.93359 -30.817888497768987,-69.94302 -30.804455181093843,-71.090515 -29.814255053505175,-71.06958</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-69.94302 -30.817888497768987, -69.93359 -29.827168444135932, -71.06958 -29.814255053505175, -71.090515 -30.804455181093843, -69.94302 -30.817888497768987)))",SAFE,03.01,Sentinel-2,S2B_MSIL2A_20211010T143729_N0301_R096_T19JCG_20211010T191115.SAFE,Multi-Spectral Instrument,MSI,1.05 GB,GS2B_20211010T143729_024003_N03.01,S2MSI2A,2017-013A,DESCENDING,Sentinel-2B,Level-2A,S2B_OPER_MSI_L2A_DS_VGS2_20211010T191115_S20211010T144143_N03.01,S2B_OPER_MSI_L2A_TL_VGS2_20211010T191115_A024003_T19JCG_N03.01,S2B_MSIL2A_20211010T143729_N0301_R096_T19JCG_20211010T191115,51388382-573a-4840-8208-ddcb771e8881
f2b0f1c8-9fcd-4f83-8c02-44397e344cba,S2B_MSIL2A_20211010T143729_N0301_R096_T19JCF_20211010T191115,https://apihub.copernicus.eu/apihub/odata/v1/Products('f2b0f1c8-9fcd-4f83-8c02-44397e344cba')/$value,https://apihub.copernicus.eu/apihub/odata/v1/Products('f2b0f1c8-9fcd-4f83-8c02-44397e344cba')/,https://apihub.copernicus.eu/apihub/odata/v1/Products('f2b0f1c8-9fcd-4f83-8c02-44397e344cba')/Products('Quicklook')/$value,"Date: 2021-10-10T14:37:29.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 1.06 GB",false,2021-10-10 19:11:15,2021-10-10 14:37:29.024,2021-10-10 14:37:29.024,2021-10-10 23:49:59.941,24003,96,48.1607600007327,33.3214763950958,0.44847900000000007,29.415083,0.12427,6.523692,57.62883999999999,1.50042,0.332962,60.19496699999999,S2B_OPER_MSI_L1C_TL_VGS2_20211010T180754_A024003_T19JCF_N03.01,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>-30.715722607161137,-71.08859 -30.72910890902974,-69.94217 -31.719688572333347,-69.95206 -31.70577277981865,-71.11047 -30.715722607161137,-71.08859</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-69.95206 -31.719688572333347, -69.94217 -30.72910890902974, -71.08859 -30.715722607161137, -71.11047 -31.70577277981865, -69.95206 -31.719688572333347)))",SAFE,03.01,Sentinel-2,S2B_MSIL2A_20211010T143729_N0301_R096_T19JCF_20211010T191115.SAFE,Multi-Spectral Instrument,MSI,1.06 GB,GS2B_20211010T143729_024003_N03.01,S2MSI2A,2017-013A,DESCENDING,Sentinel-2B,Level-2A,S2B_OPER_MSI_L2A_DS_VGS2_20211010T191115_S20211010T144143_N03.01,S2B_OPER_MSI_L2A_TL_VGS2_20211010T191115_A024003_T19JCF_N03.01,S2B_MSIL2A_20211010T143729_N0301_R096_T19JCF_20211010T191115,f2b0f1c8-9fcd-4f83-8c02-44397e344cba
27f32a06-a1b5-4d9d-a3aa-2f10ebaaa37d,S2B_MSIL2A_20211010T143729_N0301_R096_T19JBF_20211010T191115,https://apihub.copernicus.eu/apihub/odata/v1/Products('27f32a06-a1b5-4d9d-a3aa-2f10ebaaa37d')/$value,https://apihub.copernicus.eu/apihub/odata/v1/Products('27f32a06-a1b5-4d9d-a3aa-2f10ebaaa37d')/,https://apihub.copernicus.eu/apihub/odata/v1/Products('27f32a06-a1b5-4d9d-a3aa-2f10ebaaa37d')/Products('Quicklook')/$value,"Date: 2021-10-10T14:37:29.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 966.59 MB",false,2021-10-10 19:11:15,2021-10-10 14:37:29.024,2021-10-10 14:37:29.024,2021-10-10 23:43:25.231,24003,96,49.5953835150205,33.9795523751056,0.33794,51.778388,43.833059,1.225416,0.052605,0.000834,0.037136,2.559386,S2B_OPER_MSI_L1C_TL_VGS2_20211010T180754_A024003_T19JBF_N03.01,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>-31.032861082992724,-72.14322 -30.915052000193924,-72.10867 -30.76795209623006,-72.065704 -30.69645142708861,-72.04489 -30.717325330253914,-70.98651 -31.707438890022775,-71.007324 -31.683953701756977,-72.164764 -31.032861082992724,-72.14322</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-71.007324 -31.707438890022775, -70.98651 -30.717325330253914, -72.04489 -30.69645142708861, -72.065704 -30.76795209623006, -72.10867 -30.915052000193924, -72.14322 -31.032861082992724, -72.164764 -31.683953701756977, -71.007324 -31.707438890022775)))",SAFE,03.01,Sentinel-2,S2B_MSIL2A_20211010T143729_N0301_R096_T19JBF_20211010T191115.SAFE,Multi-Spectral Instrument,MSI,966.59 MB,GS2B_20211010T143729_024003_N03.01,S2MSI2A,2017-013A,DESCENDING,Sentinel-2B,Level-2A,S2B_OPER_MSI_L2A_DS_VGS2_20211010T191115_S20211010T144143_N03.01,S2B_OPER_MSI_L2A_TL_VGS2_20211010T191115_A024003_T19JBF_N03.01,S2B_MSIL2A_20211010T143729_N0301_R096_T19JBF_20211010T191115,27f32a06-a1b5-4d9d-a3aa-2f10ebaaa37d
1eea90c7-d625-4ea5-95c7-31919c20c9b8,S2B_MSIL2A_20211010T143729_N0301_R096_T19JBG_20211010T191115,https://apihub.copernicus.eu/apihub/odata/v1/Products('1eea90c7-d625-4ea5-95c7-31919c20c9b8')/$value,https://apihub.copernicus.eu/apihub/odata/v1/Products('1eea90c7-d625-4ea5-95c7-31919c20c9b8')/,https://apihub.copernicus.eu/apihub/odata/v1/Products('1eea90c7-d625-4ea5-95c7-31919c20c9b8')/Products('Quicklook')/$value,"Date: 2021-10-10T14:37:29.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 852.34 MB",false,2021-10-10 19:11:15,2021-10-10 14:37:29.024,2021-10-10 14:37:29.024,2021-10-10 23:38:32.832,24003,96,50.6823484920533,33.4266582131784,1.312146,49.857321,41.21134,3.259593,0.072029,0.009848,0.017603,3.397873,S2B_OPER_MSI_L1C_TL_VGS2_20211010T180754_A024003_T19JBG_N03.01,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>-30.784663259981354,-72.07059 -30.76795209623006,-72.065704 -30.62082124420634,-72.02286 -30.473709073843857,-71.9801 -30.326646729701075,-71.93741 -30.17963456745056,-71.894806 -30.03262486314244,-71.852234 -29.885597464774136,-71.80975 -29.800119823529137,-71.78516 -29.81580116202728,-70.968445 -30.80606353252509,-70.98834 -30.784663259981354,-72.07059</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-70.98834 -30.80606353252509, -70.968445 -29.81580116202728, -71.78516 -29.800119823529137, -71.80975 -29.885597464774136, -71.852234 -30.03262486314244, -71.894806 -30.17963456745056, -71.93741 -30.326646729701075, -71.9801 -30.473709073843857, -72.02286 -30.62082124420634, -72.065704 -30.76795209623006, -72.07059 -30.784663259981354, -70.98834 -30.80606353252509)))",SAFE,03.01,Sentinel-2,S2B_MSIL2A_20211010T143729_N0301_R096_T19JBG_20211010T191115.SAFE,Multi-Spectral Instrument,MSI,852.34 MB,GS2B_20211010T143729_024003_N03.01,S2MSI2A,2017-013A,DESCENDING,Sentinel-2B,Level-2A,S2B_OPER_MSI_L2A_DS_VGS2_20211010T191115_S20211010T144143_N03.01,S2B_OPER_MSI_L2A_TL_VGS2_20211010T191115_A024003_T19JBG_N03.01,S2B_MSIL2A_20211010T143729_N0301_R096_T19JBG_20211010T191115,1eea90c7-d625-4ea5-95c7-31919c20c9b8
c6e1f96a-2dab-465e-8130-d843d06ec408,S2A_MSIL2A_20211005T143731_N0301_R096_T19JBF_20211005T190120,https://apihub.copernicus.eu/apihub/odata/v1/Products('c6e1f96a-2dab-465e-8130-d843d06ec408')/$value,https://apihub.copernicus.eu/apihub/odata/v1/Products('c6e1f96a-2dab-465e-8130-d843d06ec408')/,https://apihub.copernicus.eu/apihub/odata/v1/Products('c6e1f96a-2dab-465e-8130-d843d06ec408')/Products('Quicklook')/$value,"Date: 2021-10-05T14:37:31.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 1.00 GB",false,2021-10-05 19:01:20,2021-10-05 14:37:31.024,2021-10-05 14:37:31.024,2021-10-05 22:52:28.784,32840,96,47.8788026828211,35.6476709567767,0.269588,50.214964,0.9750259999999998,1.434023,0.389729,45.172691,0.006271,46.769808,S2A_OPER_MSI_L1C_TL_VGS2_20211005T180325_A032840_T19JBF_N03.01,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>-31.037208608363986,-72.14334 -30.93045532315659,-72.112 -30.783495943444084,-72.06891 -30.696480532325587,-72.04343 -30.717325330253914,-70.98651 -31.707438890022775,-71.007324 -31.683953701756977,-72.164764 -31.037208608363986,-72.14334</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-71.007324 -31.707438890022775, -70.98651 -30.717325330253914, -72.04343 -30.696480532325587, -72.06891 -30.783495943444084, -72.112 -30.93045532315659, -72.14334 -31.037208608363986, -72.164764 -31.683953701756977, -71.007324 -31.707438890022775)))",SAFE,03.01,Sentinel-2,S2A_MSIL2A_20211005T143731_N0301_R096_T19JBF_20211005T190120.SAFE,Multi-Spectral Instrument,MSI,1.00 GB,GS2A_20211005T143731_032840_N03.01,S2MSI2A,2015-028A,DESCENDING,Sentinel-2A,Level-2A,S2A_OPER_MSI_L2A_DS_VGS2_20211005T190120_S20211005T143935_N03.01,S2A_OPER_MSI_L2A_TL_VGS2_20211005T190120_A032840_T19JBF_N03.01,S2A_MSIL2A_20211005T143731_N0301_R096_T19JBF_20211005T190120,c6e1f96a-2dab-465e-8130-d843d06ec408
c88e14e6-1d84-4138-bed3-dec88d437a32,S2A_MSIL2A_20211005T143731_N0301_R096_T19JCG_20211005T190120,https://apihub.copernicus.eu/apihub/odata/v1/Products('c88e14e6-1d84-4138-bed3-dec88d437a32')/$value,https://apihub.copernicus.eu/apihub/odata/v1/Products('c88e14e6-1d84-4138-bed3-dec88d437a32')/,https://apihub.copernicus.eu/apihub/odata/v1/Products('c88e14e6-1d84-4138-bed3-dec88d437a32')/Products('Quicklook')/$value,"Date: 2021-10-05T14:37:31.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 1.07 GB",false,2021-10-05 19:01:20,2021-10-05 14:37:31.024,2021-10-05 14:37:31.024,2021-10-05 22:47:16.975,32840,96,47.4870579555892,34.4220904753061,0.52742,38.016942,0.167295,16.610087,39.06489,0.797204,0.36482,40.564706,S2A_OPER_MSI_L1C_TL_VGS2_20211005T180325_A032840_T19JCG_N03.01,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>-29.814255053505175,-71.06958 -29.827168444135932,-69.93359 -30.817888497768987,-69.94302 -30.804455181093843,-71.090515 -29.814255053505175,-71.06958</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-69.94302 -30.817888497768987, -69.93359 -29.827168444135932, -71.06958 -29.814255053505175, -71.090515 -30.804455181093843, -69.94302 -30.817888497768987)))",SAFE,03.01,Sentinel-2,S2A_MSIL2A_20211005T143731_N0301_R096_T19JCG_20211005T190120.SAFE,Multi-Spectral Instrument,MSI,1.07 GB,GS2A_20211005T143731_032840_N03.01,S2MSI2A,2015-028A,DESCENDING,Sentinel-2A,Level-2A,S2A_OPER_MSI_L2A_DS_VGS2_20211005T190120_S20211005T143935_N03.01,S2A_OPER_MSI_L2A_TL_VGS2_20211005T190120_A032840_T19JCG_N03.01,S2A_MSIL2A_20211005T143731_N0301_R096_T19JCG_20211005T190120,c88e14e6-1d84-4138-bed3-dec88d437a32
4f0a89df-ff28-41f5-997e-8013fed6db10,S2A_MSIL2A_20211005T143731_N0301_R096_T19JBG_20211005T190120,https://apihub.copernicus.eu/apihub/odata/v1/Products('4f0a89df-ff28-41f5-997e-8013fed6db10')/$value,https://apihub.copernicus.eu/apihub/odata/v1/Products('4f0a89df-ff28-41f5-997e-8013fed6db10')/,https://apihub.copernicus.eu/apihub/odata/v1/Products('4f0a89df-ff28-41f5-997e-8013fed6db10')/Products('Quicklook')/$value,"Date: 2021-10-05T14:37:31.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 844.28 MB",false,2021-10-05 19:01:20,2021-10-05 14:37:31.024,2021-10-05 14:37:31.024,2021-10-05 22:39:41.835,32840,96,48.8772538028286,35.0731850496812,0.767528,35.796985,2.179478,5.239104,1.203084,51.92903299999999,0.003444,54.61856600000001,S2A_OPER_MSI_L1C_TL_VGS2_20211005T180325_A032840_T19JBG_N03.01,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>-30.784689674847055,-72.069275 -30.783495943444084,-72.06891 -30.63661433791389,-72.02588 -30.489808059394964,-71.98288 -30.34297112429483,-71.94 -30.1960450991592,-71.89725 -30.04904999718834,-71.854706 -29.901920101440847,-71.81235 -29.80015831207512,-71.78317 -29.81580116202728,-70.968445 -30.80606353252509,-70.98834 -30.784689674847055,-72.069275</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-70.98834 -30.80606353252509, -70.968445 -29.81580116202728, -71.78317 -29.80015831207512, -71.81235 -29.901920101440847, -71.854706 -30.04904999718834, -71.89725 -30.1960450991592, -71.94 -30.34297112429483, -71.98288 -30.489808059394964, -72.02588 -30.63661433791389, -72.06891 -30.783495943444084, -72.069275 -30.784689674847055, -70.98834 -30.80606353252509)))",SAFE,03.01,Sentinel-2,S2A_MSIL2A_20211005T143731_N0301_R096_T19JBG_20211005T190120.SAFE,Multi-Spectral Instrument,MSI,844.28 MB,GS2A_20211005T143731_032840_N03.01,S2MSI2A,2015-028A,DESCENDING,Sentinel-2A,Level-2A,S2A_OPER_MSI_L2A_DS_VGS2_20211005T190120_S20211005T143935_N03.01,S2A_OPER_MSI_L2A_TL_VGS2_20211005T190120_A032840_T19JBG_N03.01,S2A_MSIL2A_20211005T143731_N0301_R096_T19JBG_20211005T190120,4f0a89df-ff28-41f5-997e-8013fed6db10
44503d40-5bfa-4e9c-bb31-92adf3eb2b28,S2A_MSIL2A_20211005T143731_N0301_R096_T19JCF_20211005T190120,https://apihub.copernicus.eu/apihub/odata/v1/Products('44503d40-5bfa-4e9c-bb31-92adf3eb2b28')/$value,https://apihub.copernicus.eu/apihub/odata/v1/Products('44503d40-5bfa-4e9c-bb31-92adf3eb2b28')/,https://apihub.copernicus.eu/apihub/odata/v1/Products('44503d40-5bfa-4e9c-bb31-92adf3eb2b28')/Products('Quicklook')/$value,"Date: 2021-10-05T14:37:31.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 1.08 GB",false,2021-10-05 19:01:20,2021-10-05 14:37:31.024,2021-10-05 14:37:31.024,2021-10-05 22:34:53.222,32840,96,46.4714468338745,35.0076085071193,0.409056,35.306332,0.135394,12.030478,44.273221,1.760432,2.18493,46.194898,S2A_OPER_MSI_L1C_TL_VGS2_20211005T180325_A032840_T19JCF_N03.01,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>-30.715722607161137,-71.08859 -30.72910890902974,-69.94217 -31.719688572333347,-69.95206 -31.70577277981865,-71.11047 -30.715722607161137,-71.08859</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-69.95206 -31.719688572333347, -69.94217 -30.72910890902974, -71.08859 -30.715722607161137, -71.11047 -31.70577277981865, -69.95206 -31.719688572333347)))",SAFE,03.01,Sentinel-2,S2A_MSIL2A_20211005T143731_N0301_R096_T19JCF_20211005T190120.SAFE,Multi-Spectral Instrument,MSI,1.08 GB,GS2A_20211005T143731_032840_N03.01,S2MSI2A,2015-028A,DESCENDING,Sentinel-2A,Level-2A,S2A_OPER_MSI_L2A_DS_VGS2_20211005T190120_S20211005T143935_N03.01,S2A_OPER_MSI_L2A_TL_VGS2_20211005T190120_A032840_T19JCF_N03.01,S2A_MSIL2A_20211005T143731_N0301_R096_T19JCF_20211005T190120,44503d40-5bfa-4e9c-bb31-92adf3eb2b28
f09c8839-12ac-4072-9fd3-ec784e6d2ad0,S2B_MSIL2A_20210930T143729_N0301_R096_T19JCF_20210930T191645,https://apihub.copernicus.eu/apihub/odata/v1/Products('f09c8839-12ac-4072-9fd3-ec784e6d2ad0')/$value,https://apihub.copernicus.eu/apihub/odata/v1/Products('f09c8839-12ac-4072-9fd3-ec784e6d2ad0')/,https://apihub.copernicus.eu/apihub/odata/v1/Products('f09c8839-12ac-4072-9fd3-ec784e6d2ad0')/Products('Quicklook')/$value,"Date: 2021-09-30T14:37:29.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 1.08 GB",false,2021-09-30 19:16:45,2021-09-30 14:37:29.024,2021-09-30 14:37:29.024,2021-09-30 23:31:50.229,23860,96,45.0022355436073,36.7849399558078,0.377507,31.627508999999996,0.138314,10.310996,44.777095,1.920346,2.744425,50.030415,S2B_OPER_MSI_L1C_TL_VGS2_20210930T181405_A023860_T19JCF_N03.01,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>-30.715722607161137,-71.08859 -30.72910890902974,-69.94217 -31.719688572333347,-69.95206 -31.70577277981865,-71.11047 -30.715722607161137,-71.08859</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-69.95206 -31.719688572333347, -69.94217 -30.72910890902974, -71.08859 -30.715722607161137, -71.11047 -31.70577277981865, -69.95206 -31.719688572333347)))",SAFE,03.01,Sentinel-2,S2B_MSIL2A_20210930T143729_N0301_R096_T19JCF_20210930T191645.SAFE,Multi-Spectral Instrument,MSI,1.08 GB,GS2B_20210930T143729_023860_N03.01,S2MSI2A,2017-013A,DESCENDING,Sentinel-2B,Level-2A,S2B_OPER_MSI_L2A_DS_VGS2_20210930T191645_S20210930T144113_N03.01,S2B_OPER_MSI_L2A_TL_VGS2_20210930T191645_A023860_T19JCF_N03.01,S2B_MSIL2A_20210930T143729_N0301_R096_T19JCF_20210930T191645,f09c8839-12ac-4072-9fd3-ec784e6d2ad0
91690701-50bc-409a-925f-1470ed097a7c,S2B_MSIL2A_20210930T143729_N0301_R096_T19JBF_20210930T191645,https://apihub.copernicus.eu/apihub/odata/v1/Products('91690701-50bc-409a-925f-1470ed097a7c')/$value,https://apihub.copernicus.eu/apihub/odata/v1/Products('91690701-50bc-409a-925f-1470ed097a7c')/,https://apihub.copernicus.eu/apihub/odata/v1/Products('91690701-50bc-409a-925f-1470ed097a7c')/Products('Quicklook')/$value,"Date: 2021-09-30T14:37:29.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 1020.23 MB",false,2021-09-30 19:16:45,2021-09-30 14:37:29.024,2021-09-30 14:37:29.024,2021-09-30 23:29:29.672,23860,96,46.376695388076,37.4088011728919,0.351334,48.301432,36.010611,1.271577,2.208995,5.614493,0.011136,13.612277,S2B_OPER_MSI_L1C_TL_VGS2_20210930T181405_A023860_T19JBF_N03.01,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>-31.043130161925816,-72.143555 -31.015378783832634,-72.135376 -30.868493665858537,-72.09216 -30.721540232659727,-72.0491 -30.696511920473153,-72.04184 -30.717325330253914,-70.98651 -31.707438890022775,-71.007324 -31.683953701756977,-72.164764 -31.043130161925816,-72.143555</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-71.007324 -31.707438890022775, -70.98651 -30.717325330253914, -72.04184 -30.696511920473153, -72.0491 -30.721540232659727, -72.09216 -30.868493665858537, -72.135376 -31.015378783832634, -72.143555 -31.043130161925816, -72.164764 -31.683953701756977, -71.007324 -31.707438890022775)))",SAFE,03.01,Sentinel-2,S2B_MSIL2A_20210930T143729_N0301_R096_T19JBF_20210930T191645.SAFE,Multi-Spectral Instrument,MSI,1020.23 MB,GS2B_20210930T143729_023860_N03.01,S2MSI2A,2017-013A,DESCENDING,Sentinel-2B,Level-2A,S2B_OPER_MSI_L2A_DS_VGS2_20210930T191645_S20210930T144113_N03.01,S2B_OPER_MSI_L2A_TL_VGS2_20210930T191645_A023860_T19JBF_N03.01,S2B_MSIL2A_20210930T143729_N0301_R096_T19JBF_20210930T191645,91690701-50bc-409a-925f-1470ed097a7c
56f46ffe-63f9-407c-901d-84f71ca57180,S2B_MSIL2A_20210930T143729_N0301_R096_T19JCG_20210930T191645,https://apihub.copernicus.eu/apihub/odata/v1/Products('56f46ffe-63f9-407c-901d-84f71ca57180')/$value,https://apihub.copernicus.eu/apihub/odata/v1/Products('56f46ffe-63f9-407c-901d-84f71ca57180')/,https://apihub.copernicus.eu/apihub/odata/v1/Products('56f46ffe-63f9-407c-901d-84f71ca57180')/Products('Quicklook')/$value,"Date: 2021-09-30T14:37:29.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 1.08 GB",false,2021-09-30 19:16:45,2021-09-30 14:37:29.024,2021-09-30 14:37:29.024,2021-09-30 23:29:04.416,23860,96,45.9339710619984,36.1814842736024,0.53261,46.99364,0.169641,16.610974,27.828974,0.794152,0.748133,29.722737,S2B_OPER_MSI_L1C_TL_VGS2_20210930T181405_A023860_T19JCG_N03.01,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>-29.814255053505175,-71.06958 -29.827168444135932,-69.93359 -30.817888497768987,-69.94302 -30.804455181093843,-71.090515 -29.814255053505175,-71.06958</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-69.94302 -30.817888497768987, -69.93359 -29.827168444135932, -71.06958 -29.814255053505175, -71.090515 -30.804455181093843, -69.94302 -30.817888497768987)))",SAFE,03.01,Sentinel-2,S2B_MSIL2A_20210930T143729_N0301_R096_T19JCG_20210930T191645.SAFE,Multi-Spectral Instrument,MSI,1.08 GB,GS2B_20210930T143729_023860_N03.01,S2MSI2A,2017-013A,DESCENDING,Sentinel-2B,Level-2A,S2B_OPER_MSI_L2A_DS_VGS2_20210930T191645_S20210930T144113_N03.01,S2B_OPER_MSI_L2A_TL_VGS2_20210930T191645_A023860_T19JCG_N03.01,S2B_MSIL2A_20210930T143729_N0301_R096_T19JCG_20210930T191645,56f46ffe-63f9-407c-901d-84f71ca57180
